conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;
1885007437285237022,Thu Jan 30 16:49:29 +0000 2025,0,emang dari awal harusnya gak ada yg namanya program MBG. lebih banyak ruginya daripada manfaatnya.,1885007437285237022,,,in,,0,0,0,https://x.com/undefined/status/1885007437285237022,1140278275614203905,;;;;;
1884907967017075182,Thu Jan 30 16:49:11 +0000 2025,0,@Twillight_Loid Tadi liat vt ada korupsi di program MBG ini. Udh ketebak sih pemerintah daerah agak ga mungkin kalo ga nilep duit,1885007363348025636,,Twillight_Loid,in,,0,0,0,https://x.com/undefined/status/1885007363348025636,1854162302943326208,;;;;;
1885006261592498555,Thu Jan 30 16:44:49 +0000 2025,0,btw sodaraku cerita di sekolahnya pernah dapet mbg yg bau pisang wkwkwkwkwk kayanya karena pas makanannya masih panas udah dimasukin itu buah jadi aromanya tersebar ke setiap dish. dia dan temen-temennya keburu ilfil duluan ,1885006261592498555,,,in,,0,0,0,https://x.com/undefined/status/1885006261592498555,1127930110152019968,;;;;;
1884846538163130608,Thu Jan 30 16:44:46 +0000 2025,350,@BaseAnakFK Saya orang perencanaan dan gambar ini ngaco sengaco2nya. Mbg itu tujuan utamanya supaya anak2 sehat mbg itu cuma metode untuk mencapai tujuan tadi. Kenapa malah MBG yang jadi prioritas utama? Ini yang bikin paparan siapa dah?,1885006252306227254,,BaseAnakFK,in,,2,2,12,https://x.com/undefined/status/1885006252306227254,1507769095152103431,;;;;;
1885005579128856835,Thu Jan 30 16:42:06 +0000 2025,0,Before: MBG diperlukan karena viral ada anak sd bawa bekel ulat sagu ke sekolah After: MBG x belalang dan ulat sagu,1885005579128856835,,,in,,0,0,0,https://x.com/undefined/status/1885005579128856835,178670670,;;;;;
1884999999949602975,Thu Jan 30 16:41:26 +0000 2025,0,@ica_aliezz Tak kiro MBG wis upgrade ,1885005409729347627,,,in,,0,0,0,https://x.com/undefined/status/1885005409729347627,103802792,;;;;;
1885004725621551345,Thu Jan 30 16:38:42 +0000 2025,0,Niatannya mungkin baik tapi kalau caranya kacau ya jadi kacau semua. Pengalaman jadi guru terbaik. Bak Bunuh Diri Apabila Memaksakan Diri jadi Mitra Program MBG https://t.co/nyrutJwNGp,1885004725621551345,,,in,,0,0,0,https://x.com/undefined/status/1885004725621551345,420414709,;;;;;
1884844857027658120,Thu Jan 30 16:35:09 +0000 2025,1,@BANGSAygSUJUD @prabowo @are_inismyname @99propaganda @FDonghun @EricRicaldo @florieliciouss @bitCarli77 @Kimberley_PS08 @iam_zelt @HASBALL18439385 @Ndons_Back Disekolah smpn anakku tiap jumat disuruh bawa bekal sendiri informasinya akan dapat jatah MBG 1 bulan sekali,1885003831010001142,,BANGSAygSUJUD,in,,0,1,0,https://x.com/undefined/status/1885003831010001142,409343156,;;;;;
1885003134847860760,Thu Jan 30 16:32:23 +0000 2025,0,Koalisi gendut kalo MBG cuma buat validasi omongan presiden lu doang tapi bikin semua ancur mah kata gue mundur aja gausah egois gausah batuuuuuu.,1885003134847860760,,,in,,0,0,0,https://x.com/undefined/status/1885003134847860760,157860915,;;;;;
1884576287592997124,Thu Jan 30 16:28:48 +0000 2025,4,@wisanggeni_11 Baru kali ini ada Wapres kerjanya klo gak liat anak² di sekolah MBG atau Selvi² di pasar ,1885002233831707047,,wisanggeni_11,in,,0,1,0,https://x.com/undefined/status/1885002233831707047,1186243531037270017,;;;;;
1885001980575428947,Thu Jan 30 16:27:48 +0000 2025,6,Yg prioritas utama nih buat ngenyangin koalishit mereka ga sih? Mbg -&gt; ya u know la Kthnn pangan -&gt; fut estet?? Kthnn energi -&gt; tambeng2?? Perumahan -&gt; adeknya wowo gencar bener dr awal mslh ini Prthnan keamanan -&gt; yaela kombi coklat sm loreng ,1885001980575428947,,,in,,0,0,2,https://x.com/undefined/status/1885001980575428947,363059460,
1885001929203605647,Thu Jan 30 16:27:36 +0000 2025,0,Banyak lho tagihan berbagai vendor K/L macet sd hari ini di periode sebelumnya. Somasi sd gugatan PKPU terus diupayakan vendor2 tsb. . Salah banyaknya bisa dicek dari TL bang .@brorondm . ️ Mitra #MBG nyusul? https://t.co/dPPuMsf62l,1885001929203605647,https://pbs.twimg.com/ext_tw_video_thumb/1885001882084818944/pu/img/cvM3x0XyS_WVavpn.jpg,,in,,0,0,0,https://x.com/undefined/status/1885001929203605647,46523425,;;;;;
1885001729688879184,Thu Jan 30 16:26:48 +0000 2025,1,Kalo anggaran ya bagus sdh pasti diambil ternak ya mulyono Bak Bunuh Diri Apabila Memaksakan Diri jadi Mitra Program MBG https://t.co/FigO9BSz9R #inilahcom @inilahdotcom,1885001729688879184,,,in,,0,0,1,https://x.com/undefined/status/1885001729688879184,1488916021440573440,;;;;;
1885001450063073639,Thu Jan 30 16:25:49 +0000 2025,0,well mending tu program diganti yang lain atau diregulasi ulang. at least the renewal program doesn't increase food waste yang malah menyebabkan kerawanan pangan. gimana ketahanan pangan mau tercapai kalo MBG aja kebutuhan susunya masih impor dan food waste tinggi https://t.co/e3UczJ2JVT,1885001482464039137,https://pbs.twimg.com/media/Gije1gha4AAzlwx.jpg,pinnipedia,in,,0,0,0,https://x.com/undefined/status/1885001482464039137,1850118719021916160,;;;;;
1885001450063073639,Thu Jan 30 16:25:41 +0000 2025,1,wallahi capek.. MBG aja ningkatin food waste. Meanwhile food waste sendiri salah satu indikator ketahanan pangan.. u better prioritize edu n health bcz selain food waste pendidikan juga termasuk indikatornya,1885001450063073639,,,in,,0,1,0,https://x.com/undefined/status/1885001450063073639,1850118719021916160,;;;;;
1885001234442256390,Thu Jan 30 16:24:50 +0000 2025,14,Dokter tan pernah bilang kalau stunting itu dicegah bukan dikurangi . Ini berarti MBG sama sekali ga relevan klo dikaitkan sama isu stunting alias MBG itu bukti nyata penggunaan anggaran yg sgt tidak efisien.,1885001234442256390,,,in,,0,1,2,https://x.com/undefined/status/1885001234442256390,1449905546400710656,;;;;;
1884906618925789395,Thu Jan 30 16:23:17 +0000 2025,0,@andra_dp3 Sebelum ke MBG aku penasaran sama kajian ttg multiplier effect dari subsidi kayak subsidi BBM dan pupuk. Kayak sebuah common sense aja di aku kalau barang yang manfaatnya pendek itu pasti multiplier effect-nya gak banyak. Hal serupa bisa berlaku ke MBG.,1885000842727854323,,andra_dp3,in,,0,0,0,https://x.com/undefined/status/1885000842727854323,726366108916158464,;;;;;
1884953522241728645,Thu Jan 30 16:23:05 +0000 2025,1,@indomykriuk @FOODFESS2 kenapa mbg ukuran porsi nya ga kaya gini ya,1885000795340657001,,indomykriuk,in,,0,0,0,https://x.com/undefined/status/1885000795340657001,765344856,;;;;;
1885000183169392900,Thu Jan 30 16:20:39 +0000 2025,0,mbg noh gagal,1885000183169392900,,,in,,0,0,0,https://x.com/undefined/status/1885000183169392900,1794222975958593536,;;;;;
1884999790439866548,Thu Jan 30 16:19:06 +0000 2025,0,Positif wong dikasih kerjaan ngurus catering MBG.,1884999790439866548,,,in,,0,0,0,https://x.com/undefined/status/1884999790439866548,1810578025526026240,;;;;;
1884621017907368421,Thu Jan 30 16:18:50 +0000 2025,0,@WidasSatyo Plisssss itu MBG mending di hapus aja njirrrr..,1884999724669014072,,WidasSatyo,in,,0,0,0,https://x.com/undefined/status/1884999724669014072,1353243279849041920,;;;;;
1884877544148926944,Thu Jan 30 16:17:54 +0000 2025,1,@inilahdotcom Maklum belum cair anggarannya jadi di utang dulu.. Aja ya bayar MBG nya.. Nanti jg dibayar kok,1884999488236028084,,inilahdotcom,in,,0,0,0,https://x.com/undefined/status/1884999488236028084,191951600,;;;;;
1884998245975486565,Thu Jan 30 16:17:41 +0000 2025,0,@bebeqmadura KAK LU SAKIT APAAA???? GWS YAWWW btw makanannya gua kira mbg ,1884999434620326209,,bebeqmadura,in,,0,1,0,https://x.com/undefined/status/1884999434620326209,1559492100219355136,;;;;;
1884987578274996520,Thu Jan 30 16:15:30 +0000 2025,0,@V3g3L Sudah kuduga selain masalah kekurangan jatah MBG masalah mutu/kebersihan MBG yaitu masalah makelar proyek MBG,1884998886714167670,,P3gEl,in,,0,0,0,https://x.com/undefined/status/1884998886714167670,256882477,;;;;;
1884998701791494595,Thu Jan 30 16:14:46 +0000 2025,1,Ketua DPR RI ajak masyarakat dukung pemerintah sempurnakan program makan bergizi gratis (MBG) #makanbergizigratis #program #pemerintah https://t.co/elMRBxLdgl,1884998701791494595,https://pbs.twimg.com/media/GijcVDaa4AAyC2H.jpg,,in,,0,0,0,https://x.com/undefined/status/1884998701791494595,1824104403646971904,;;;;;
1884998503694479644,Thu Jan 30 16:13:59 +0000 2025,0,MBG MBG MBG muluuuuuuuuu pendidikan dan kesehatan diperhatiin oiiiiiiiiiiiii,1884998503694479644,,,in,,0,0,0,https://x.com/undefined/status/1884998503694479644,169010127,;;;;;
1884998487714173190,Thu Jan 30 16:13:55 +0000 2025,1,sebut saja sebagai program yg tidak berfaedah hanya memboroskan anggaran berpeluang sebagai ladang korupsi &amp; berpotensi merugikan banyak pihak https://t.co/MEZom5LaPK,1884998487714173190,,,in,,0,0,1,https://x.com/undefined/status/1884998487714173190,96067011,;;;;
1884907967017075182,Thu Jan 30 16:09:19 +0000 2025,2,@JoshGrobax @Twillight_Loid Lho padahal katanya smpe ngutang k negeri Cina lho buat MBG,1884997330153492984,,JoshGrobax,in,,0,0,0,https://x.com/undefined/status/1884997330153492984,844206338297159681,;;;;;
1884953522241728645,Thu Jan 30 16:08:46 +0000 2025,0,@FOODFESS2 enak bgt yaa.. aku dulu bgini tapi ya lumayan sii walau wadahhya kaya mbg maklum bpjs https://t.co/BM9Gr0VgUf,1884997189430292648,https://pbs.twimg.com/media/Gija9Dgb0AAtpUV.jpg,FOODFESS2,in,,0,0,0,https://x.com/undefined/status/1884997189430292648,159015303,;;;;;
1884997085457785074,Thu Jan 30 16:08:21 +0000 2025,0,Nggak usah. Sumpaaaah. Hentikan MBG!,1884997085457785074,,,in,,0,0,0,https://x.com/undefined/status/1884997085457785074,22022748,;;;;;
1884996704044515569,Thu Jan 30 16:06:50 +0000 2025,1,Sy hornat dgn Pak Presiden @prabowo krn Beliau yg memikirkan Generasi bangsa kedepan dgn Program MBG Coba sejak Era Soeharto mungkin Bangsa kita sdh Pintar2 dan Maju pola berfikirnya.,1884996704044515569,,,in,,0,0,0,https://x.com/undefined/status/1884996704044515569,395746301,;;;;;
1884996516651389299,Thu Jan 30 16:06:05 +0000 2025,1,Lawak kesehatan dijadiin prioritas pendukung nanti orang ada yg keracunan tu mbg trs pake bpjs gak bisa lagi. Uang yg menjamin buat fasilitas kesehatan malah buat MBG aneh matiin aja semua orang kalo gitu.,1884996516651389299,,,in,,0,0,0,https://x.com/undefined/status/1884996516651389299,1411950693754097673,;;;;;
1884996471239409844,Thu Jan 30 16:05:54 +0000 2025,2,Kementerian UMKM mengusulkan agar UMKM yang menjadi mitra Makan Bergizi Gratis (MBG) dapat akses permodalan sebesar Rp 500 juta. https://t.co/5zZJqksAMD,1884996471239409844,,,in,,0,0,0,https://x.com/undefined/status/1884996471239409844,135795460,;;;;;
1884996459269067145,Thu Jan 30 16:05:52 +0000 2025,1,Ketua DPR RI ajak masyarakat dukung pemerintah sempurnakan program makan bergizi gratis (MBG). #makanbergizigratis #program #pemerintah https://t.co/zDUkjP8WkE,1884996459269067145,https://pbs.twimg.com/media/GijaSP8a8AACQiM.jpg,,in,,0,0,0,https://x.com/undefined/status/1884996459269067145,1762347620536819713,;;;;;
1884750212004294968,Thu Jan 30 16:03:39 +0000 2025,0,@yallobe Apa coba yang mau diutamakan dari mbg kalo kesehatan bukan prioritas utama???,1884995901321814349,,yallobe,in,,0,1,0,https://x.com/undefined/status/1884995901321814349,1150212912398495744,;;;;;
1884907967017075182,Thu Jan 30 15:54:12 +0000 2025,0,@BapaEnte @Twillight_Loid tanpa MBG emg ada lagi misi visi om wowo? ,1884993526645363080,,BapaEnte,in,,0,0,0,https://x.com/undefined/status/1884993526645363080,1461228790445592581,;;;;;
1884993448521924646,Thu Jan 30 15:53:54 +0000 2025,6,Sahar️ @MaguyBouGhosn #ماغي_بو_غصن https://t.co/Z2vw4O9uvp,1884993448521924646,https://pbs.twimg.com/ext_tw_video_thumb/1884993364736512000/pu/img/f69EVUzd637Rbp4g.jpg,,in,,0,1,1,https://x.com/undefined/status/1884993448521924646,1827019850323013641,;;;;;
1884953522241728645,Thu Jan 30 15:49:10 +0000 2025,9,@tiktactwo @FOODFESS2 Kalo BPJS biasanya piringnya kek wadah bekal MBG,1884992258564653298,,tiktaktwooo,in,,0,0,1,https://x.com/undefined/status/1884992258564653298,1757720781499547648,;;;;;
1884810259614900275,Thu Jan 30 15:49:04 +0000 2025,0,@barengwarga MBG ini memang nggak tepat sasaran.,1884992232664760421,,barengwarga,in,,0,0,0,https://x.com/undefined/status/1884992232664760421,229068209,;;;;;
1884086676416520333,Thu Jan 30 15:47:06 +0000 2025,4,@nowyoucatchme @BetaEpsilonPhi @PNS_Ababil Ini chart aneh tapi bisa dimengerti melihat komposisi kepentingan penguasa. Yang utama itu rambah hutan (pangan) buka tmbg batubara (energi) buka lahan (perum) sama multifungsi ABRI (keamanan) mgkn potensi korup juga (MBG),1884991736327618848,,nowyoucatchme,in,,0,0,0,https://x.com/undefined/status/1884991736327618848,537166301,;;;;;
1884991423113834537,Thu Jan 30 15:45:51 +0000 2025,0,Refleksi Awal Tahun PIKI 2025 Menjaga Kedaulatan Pangan dan Energi untuk Indonesia Emas 2045 https://t.co/moN3TVtSQR #RefleksiAwalTahun2025 #PIKI #KedaulatanPangan #KetahananEnergi #IndonesiaEmas2045 #PanganUntukNegeri #EnergiBerkelanjutan #MBG #FoodEstate #EnergiTerbarukan,1884991423113834537,,,in,,0,0,0,https://x.com/undefined/status/1884991423113834537,312729112,;;;;;
1884788735239221608,Thu Jan 30 15:45:37 +0000 2025,12,@mikrowavee1 @tanyarlfes Kalau mbg nya di pelosok mah gapapa lah diperkotaan ngapain bjir mana semua siswa dapet yg kaya makin kaya dapet mbg. Yang menengah kebawah makin melorot ,1884991366192865494,,mikrowavee1,in,,0,1,1,https://x.com/undefined/status/1884991366192865494,1592164051999592448,;;;;;
1884991148093280352,Thu Jan 30 15:44:45 +0000 2025,0,Diskopum Jember Belum Peroleh Informasi Dukungan Pembiayaan Program MBG Untuk UMKM https://t.co/laBrGlQzAy,1884991148093280352,,,in,,0,0,0,https://x.com/undefined/status/1884991148093280352,104459733,;;;;;
1884846538163130608,Thu Jan 30 15:43:02 +0000 2025,0,@BaseAnakFK buat apaan prioritas utama MBG kalo disuruh makan ulet? mending pendidikan sama kesehatan,1884990712753868913,,BaseAnakFK,in,,0,0,0,https://x.com/undefined/status/1884990712753868913,1115635925751480320,;;;;;
1884990448110059715,Thu Jan 30 15:41:58 +0000 2025,0,Bayangan gw MBG tuh kayak2 gini Cuma yang bakso kurang sayur sih,1884990448110059715,,,in,,0,0,0,https://x.com/undefined/status/1884990448110059715,1014757048553127936,;;;;;
1884988407409250403,Thu Jan 30 15:41:44 +0000 2025,0,jam pelajaran dipotong buat waktu mbg (rill fakta di lapangan) ,1884990385853980967,,jeonshigurl,in,,0,0,0,https://x.com/undefined/status/1884990385853980967,2931020317,;;;;;
1884958494077620263,Thu Jan 30 15:38:33 +0000 2025,2,@TirtoID Sri Mulyani tambah anggaran program MBG Rp.100 T ? Halah tagihan vendor aja belum pada dibayar. https://t.co/d5EgNegIJc,1884989588391051618,https://pbs.twimg.com/media/GijUCanbIAAJWo1.jpg,TirtoID,in,,0,0,0,https://x.com/undefined/status/1884989588391051618,268687443,;;;;;
1884989338972573856,Thu Jan 30 15:37:34 +0000 2025,0,ketawa bgt liat komen anak sekolah buat mbg makan nasi sama telor diacak-acak ,1884989338972573856,,,in,,0,0,0,https://x.com/undefined/status/1884989338972573856,1409202547223502849,;;;;;
1884907967017075182,Thu Jan 30 15:32:44 +0000 2025,10,@BroerKawengian @Twillight_Loid Bukannya sekolah udah gratis ya? Tapi setuju sih MBG lebih baik ditinjau ulang. Sudah keliatan terlalu dipaksakan,1884988123282841660,,BroerKawengian,in,,1,2,1,https://x.com/undefined/status/1884988123282841660,572513541,;;;;;
1884987720226988150,Thu Jan 30 15:31:08 +0000 2025,0,Pisang si unyil kita mbg bersama~ pisang si unyil kita mbg bersama~~ pisanggg si unyil~ ~~,1884987720226988150,,,in,,0,1,0,https://x.com/undefined/status/1884987720226988150,1410787218008936455,;;;;;
1884849255199969552,Thu Jan 30 15:30:57 +0000 2025,0,@deadblooop Lebih mewah dari mbg,1884987672193868244,,,in,,0,0,0,https://x.com/undefined/status/1884987672193868244,959878297,;;;;;
1884907967017075182,Thu Jan 30 15:27:25 +0000 2025,0,@Twillight_Loid Kata gua udh paling bener udahin aja program mbg ini. Gabakal bener banyak tikusnya,1884986786264605043,,Twillight_Loid,in,,0,0,0,https://x.com/undefined/status/1884986786264605043,1656475729524314112,;;;;;
1884986125372256588,Thu Jan 30 15:24:48 +0000 2025,1,Panglima: Hasil Perkebunan TNI Akan Digunakan untuk Bahan Dasar MBG https://t.co/f0SdySIaYd,1884986125372256588,,,in,,0,1,0,https://x.com/undefined/status/1884986125372256588,848614550,;;;;;
1884986092761608658,Thu Jan 30 15:24:40 +0000 2025,0,PLN sebagai BUMN terus mendukung penuh program Makan Bergizi Gratis (MBG) dari Pemerintah ini dengan memastikan pasokan listrik andal di 238 titik Satuan Pelayanan Pemenuhan Gizi (SPPG) di 31 provinsi. #AstaCitaPemerintah #MakanBergiziGratis #AnakGenerasiEmas #PLNDukungMBG https://t.co/1jcPCkdg2V,1884986092761608658,https://pbs.twimg.com/media/GijQ1TIawAAZkiB.jpg,,in,,0,0,0,https://x.com/undefined/status/1884986092761608658,1769600671345790976,;;;;;
1884985511410037134,Thu Jan 30 15:22:21 +0000 2025,0,Kapolri: Polri-TNI Solid Dukung Program MBG - https://t.co/wD5cnGNgX3 https://t.co/uL421M6O4k,1884985511410037134,https://pbs.twimg.com/media/GijQUz7a0AA7nIa.png,,in,,0,0,0,https://x.com/undefined/status/1884985511410037134,1860336654323712002,;;;;;
1884984945548161068,Thu Jan 30 15:20:52 +0000 2025,0,Anggaran yang keluar buat MBG juga sia-sia dong kalo gitu. Kenapa enggak mempertimbangkan sampai kesini ya? ,1884985136275726564,,cecemocalatte,in,,0,0,0,https://x.com/undefined/status/1884985136275726564,1237574960605847553,;;;;;
1884984945548161068,Thu Jan 30 15:20:07 +0000 2025,1,Dari program MBG ini kita bisa lihat loh bahwa banyak banget hal yang harus dipertimbangkan dan menurutku ruwet. Kenapa? Orang dewasa aja masih milih buat makanan apalagi anak sekolahan. Aku pun yang udah gede masih pilih pilih nasi Kalo enggak di makan pun kan mubazir-,1884984945548161068,,,in,,0,1,0,https://x.com/undefined/status/1884984945548161068,1237574960605847553,;;;;;
1884907967017075182,Thu Jan 30 15:19:52 +0000 2025,4,@retnosetyow4t @Twillight_Loid Moga² ajah klem pembayarannya Lancar gak di bikin muter² ama orang BGN MBG.,1884984886622376293,,retnosetyow4t,in,,0,0,0,https://x.com/undefined/status/1884984886622376293,1604420402578853888,;;;;;
1884984281870770200,Thu Jan 30 15:17:28 +0000 2025,0,mantap! Program MBG bener-bener nyata hasilnya https://t.co/WT8WCE2mtI,1884984281870770200,https://pbs.twimg.com/media/GijPNVJbgAAgyQ0.jpg,,in,,0,0,0,https://x.com/undefined/status/1884984281870770200,780248220240715777,;;;;;
1884907967017075182,Thu Jan 30 15:15:09 +0000 2025,0,@LASKARP3NGUIN_2 @Twillight_Loid Iya kan vendor supply dulu ke sekolah2 nanti invoice diragukan ke pemerintah / pihak yg megang MBG ini mas,1884983698220855648,,LASKARP3NGUIN_2,in,,0,0,0,https://x.com/undefined/status/1884983698220855648,1210905442408255491,;;;;;
1884982976855068705,Thu Jan 30 15:12:17 +0000 2025,0,Berikut adalah prosedur penanganan makanan yang tidak layak konsumsi pada Program Makan Bergizi Gratis di Sekolah Program MBG merupakan salah satu bentuk solusi atas... https://t.co/wcO3Rk03Hl,1884982976855068705,,,in,,0,0,0,https://x.com/undefined/status/1884982976855068705,1862111080501415936,;;;;;
1884982973373845814,Thu Jan 30 15:12:16 +0000 2025,2,Logbook harianne isine -30/01 memantau mbg -31/01 memantau mbg - 01/02 memantau mbg Dadi wak satpam ae pie??,1884982973373845814,,,in,,0,0,0,https://x.com/undefined/status/1884982973373845814,564315610,;;;;;
1884982778812596638,Thu Jan 30 15:11:30 +0000 2025,0,Berikut ini adalah Pertanyaan yang sering muncul atau FAQ tentang Program Makan Bergizi Gratis (MBG). FAQ tentang Program Makan Bergizi Gratis ini berisi tanya jawab... https://t.co/NwWmdqSPHt,1884982778812596638,,,in,,0,0,0,https://x.com/undefined/status/1884982778812596638,1862111080501415936,;;;;;
